ylogistic,xdpend,ydpend,xlorenz,ylorenz,zlorenz
6.693161902123895279e-01,-1.667325421710066369e-01,-6.045977757098031959e-03,2.335175987051913149e-01,4.366374272574896076e-01,1.193116978097028991e+01
8.410617053814553046e-01,-1.677470416852753221e-01,-2.214883257482362644e-02,2.538295815604211247e-01,4.697945994524070357e-01,1.161398510814699137e+01
5.079722698647147761e-01,-1.700298377468244526e-01,-3.827693249932649644e-02,2.754260833496197103e-01,5.066892064923017580e-01,1.130543260297869423e+01
9.497584830701758518e-01,-1.735487139421170444e-01,-5.428348510132855603e-02,2.985523956638879151e-01,5.476035075411570530e-01,1.100531226969344978e+01
1.813257662443744922e-01,-1.782531851114280141e-01,-7.003231772479223682e-02,3.234575068516148399e-01,5.928655198201725485e-01,1.071343547485122905e+01
5.640975844130068362e-01,-1.840772997647243114e-01,-8.540167296920682383e-02,3.503983081484706164e-01,6.428515552553126788e-01,1.042962581876633976e+01
9.343876987551862356e-01,-1.909431178801668516e-01,-1.002867198646088392e-01,3.796436328591548115e-01,6.979893335691580436e-01,1.015372023915336186e+01
2.329678432466595617e-01,-1.987644418073757913e-01,-1.146006856306956839e-01,4.114782029301551347e-01,7.587617050477527547e-01,9.885570392438072673e+00
6.790365435867058430e-01,-2.074504161642961308e-01,-1.282747118390061003e-01,4.462065531419149300e-01,8.257110174175189554e-01,9.625044369100201891e+00
8.281944810299971538e-01,-2.169087046963570631e-01,-1.412566736706465653e-01,4.841569995694753326e-01,8.994441634053379486e-01,9.372028812446030699e+00
5.406958539615132064e-01,-2.270480693098441138e-01,-1.535092642756771542e-01,5.256857159530615720e-01,9.806383481536122826e-01,9.126431525892440888e+00
9.437066203873040182e-01,-2.377802836874081671e-01,-1.650076439988228671e-01,5.711809791731166097e-01,1.070047618231079856e+00,8.888184672818290721e+00
2.018728530930121445e-01,-2.490213959887583595e-01,-1.757369103707667468e-01,6.210676430789129343e-01,1.168510195972323418e+00,8.657248696057658677e+00
6.122567762529771418e-01,-2.606924072455836794e-01,-1.856895811209297309e-01,6.758118983682539493e-01,1.276956663642610623e+00,8.433617112067063104e+00
9.021139815040982723e-01,-2.727194535742705206e-01,-1.948632176536286287e-01,7.359263748956895723e-01,1.396419040643125165e+00,8.217322368758138040e+00
3.355565143399024675e-01,-2.850335836584305671e-01,-2.032582605900296324e-01,8.019756414704330982e-01,1.528040792585592555e+00,8.008442997207517067e+00
8.472416920910377236e-01,-2.975702115575505347e-01,-2.108761067387416033e-01,8.745821565819490440e-01,1.673087802172808836e+00,7.807112337420260673e+00
4.918081876402611852e-01,-3.102683065088642778e-01,-2.177174290939258572e-01,9.544327211410350564e-01,1.832960316546641044e+00,7.613529178763014826e+00
9.497449979989988078e-01,-3.230693603967121352e-01,-2.237807262270413433e-01,1.042285480681595544e+00,2.009205861584929753e+00,7.427970728592057092e+00
1.813718597445461156e-01,-3.359161524358957873e-01,-2.290610839578552660e-01,1.138977518771928876e+00,2.203533077146533348e+00,7.250808410232810530e+00
5.642092113019330224e-01,-3.487513113798125231e-01,-2.335491375781033330e-01,1.245433074609389346e+00,2.417826373909432114e+00,7.082527096299303437e+00
9.343332732991380674e-01,-3.615156587131168608e-01,-2.372302390868737398e-01,1.362672404539393645e+00,2.654161236085483377e+00,6.923748507988298329e+00
2.331475092799736859e-01,-3.741463045978370983e-01,-2.400838606935159214e-01,1.491821287694002685e+00,2.914819886717594066e+00,6.775259658016368647e+00
6.794010431467693012e-01,-3.865744652817414417e-01,-2.420833074675506347e-01,1.634121147596361734e+00,3.202306882529907028e+00,6.638047386505063763e+00
8.276980097278338055e-01,-3.987229825888766177e-01,-2.431958718765364347e-01,1.790939721089716219e+00,3.519363998901242407e+00,6.513340236685328577e+00
5.419332547975828085e-01,-4.105035659740906562e-01,-2.433836455392806852e-01,1.963782148870868882e+00,3.868983483348833907e+00,6.402659140358984757e+00
9.433180881399076956e-01,-4.218138660122805472e-01,-2.426053085091319228e-01,2.154302282318665274e+00,4.254418372947769811e+00,6.307878628074377048e+00
2.031824763663127031e-01,-4.325346524540054083e-01,-2.408193296957434615e-01,2.364313891381575772e+00,4.679188055017021064e+00,6.231300537171431841e+00
6.152175591230687468e-01,-4.425276420493712837e-01,-2.379890890757744293e-01,2.595801307745120301e+00,5.147076559839613097e+00,6.175742445033704620e+00
8.995546734649442211e-01,-4.516349033311702343e-01,-2.340903746449466138e-01,2.850928832954569447e+00,5.662120157258695663e+00,6.144643274675614997e+00
3.433530390668228516e-01,-4.596811913940561101e-01,-2.291213420532059453e-01,3.132047965384982202e+00,6.228579622113457503e+00,6.142188654659837432e+00
8.567545725955186819e-01,-4.664807748516398012e-01,-2.231141702308475083e-01,3.441701131057829599e+00,6.850890961411737479e+00,6.173458584566847485e+00
4.663594647423173756e-01,-4.718498901900180509e-01,-2.161462590619399049e-01,3.782620114093220298e+00,7.533586374563388866e+00,6.244599635822895678e+00
9.456995946727910773e-01,-4.756244098639464957e-01,-2.083473499815106933e-01,4.157716740140236844e+00,8.281174660894627948e+00,6.363023117052319932e+00
1.951371109723370190e-01,-4.776797214971681971e-01,-1.998985426543775368e-01,4.570062532215676043e+00,9.097967124208270917e+00,6.537629075676801627e+00
5.968227517960860151e-01,-4.779474608121846435e-01,-1.910209998006905108e-01,5.022852991414935353e+00,9.987831225103834143e+00,6.779053294965243559e+00
9.143763479916073855e-01,-4.764235842490476269e-01,-1.819560468570682044e-01,5.519350814783825498e+00,1.095384986923320270e+01,7.099930023056123751e+00
2.975105204555255067e-01,-4.731652210985353157e-01,-1.729421479496501823e-01,6.062800720228763041e+00,1.199785955310371222e+01,7.515156291348937145e+00
7.941924405604696702e-01,-4.682781682966193904e-01,-1.641951977013300923e-01,6.656306603516258136e+00,1.311983620947850859e+01,8.042133388456267795e+00
6.211130700848831454e-01,-4.618998762794259694e-01,-1.558962485781376084e-01,7.302659564112483181e+00,1.431709464056887526e+01,8.700946214968174885e+00
8.942601721675338400e-01,-4.541828789500658159e-01,-1.481872270460881380e-01,8.004103071758121857e+00,1.558326789117902500e+01,9.514420660487513004e+00
3.593238832412209982e-01,-4.452817290970970121e-01,-1.411726695555272360e-01,8.762019553700211461e+00,1.690704003601343786e+01,1.050797188543046801e+01
8.747988746599473231e-01,-4.353443252189740376e-01,-1.349247676410365027e-01,9.576521601931533567e+00,1.827062455939062602e+01,1.170912242915345836e+01
4.161980535038209417e-01,-4.245071037350880983e-01,-1.294894964162192352e-01,1.044593189767744335e+01,1.964801772351305686e+01,1.314653044170578688e+01
9.233134883011157035e-01,-4.128930462007307511e-01,-1.248924719531033789e-01,1.136614048026100399e+01,2.100312086077958895e+01,1.484833102546726025e+01
2.690616243648964456e-01,-4.006114595866265282e-01,-1.211439097520639468e-01,1.232983851831286337e+01,2.228792682331608432e+01,1.683957025929326079e+01
7.473363733042751589e-01,-3.877587359064687544e-01,-1.182425309131787117e-01,1.332564734881318635e+01,2.344111052006182661e+01,1.913852430687251882e+01
7.175339300746153004e-01,-3.744195632664045759e-01,-1.161784958780952837e-01,1.433719366593805056e+01,2.438754841562817433e+01,2.175177958615721607e+01
7.701801592119109641e-01,-3.606682643820330880e-01,-1.149355303195273570e-01,1.534222914090706347e+01,2.503949239287920747e+01,2.466814967131742264e+01
6.726101899592604738e-01,-3.465700883714558089e-01,-1.144924229087379702e-01,1.631195546610427627e+01,2.530027758100896307e+01,2.785186641821890774e+01
8.367817448244663225e-01,-3.321823681359470926e-01,-1.148240536405751300e-01,1.721078767759474459e+01,2.507143828908935035e+01,3.123602715265995400e+01
5.189966141413545619e-01,-3.175555108986388708e-01,-1.159020838501554351e-01,1.799685273874420588e+01,2.426377814376483855e+01,3.471795432015287020e+01
9.486286888744249746e-01,-3.027338164258826514e-01,-1.176954115653231076e-01,1.862354527924626879e+01,2.281212001627317321e+01,3.815874289982335199e+01
1.851827381714946930e-01,-2.877561332270928696e-01,-1.201704743578094481e-01,1.904240275294895923e+01,2.069208073235962431e+01,4.138947472707170050e+01
5.733823482882488554e-01,-2.726563700623583220e-01,-1.232914655701598389e-01,1.920737055089002610e+01,1.793548222100272227e+01,4.422588678712196497e+01
9.295371176468680829e-01,-2.574638838292129250e-01,-1.270205182478953143e-01,1.908018171790129713e+01,1.463956119842227466e+01,4.649131691678641687e+01
2.488918853417583232e-01,-2.422037667199091748e-01,-1.313179027929477216e-01,1.863611966595339453e+01,1.096498871668218023e+01,4.804464837397806320e+01
7.103899160605766649e-01,-2.268970573043358752e-01,-1.361422778635007214e-01,1.786900657102627221e+01,7.119794171921224546e+00,4.880674602044324928e+01
7.817971162360893844e-01,-2.115609017933969549e-01,-1.414510276049443238e-01,1.679408533111576673e+01,3.330637416592260092e+00,4.877730659250217826e+01
6.482434640678909066e-01,-1.962086926934307751e-01,-1.472007112685969343e-01,1.544774053966341576e+01,-1.920275562260198576e-01,4.803576591549271768e+01
8.664907263723772290e-01,-1.808502133667282130e-01,-1.533476418998535873e-01,1.388376373007447206e+01,-3.285180414423392481e+00,4.672498811987607326e+01
4.396012804355798331e-01,-1.654918163908863926e-01,-1.598485991682970508e-01,1.216686931562468565e+01,-5.852061719327266154e+00,4.502272599987375656e+01
9.361375797649185149e-01,-1.501366616986180569e-01,-1.666616672959572165e-01,1.036497621212949127e+01,-7.864673928495498956e+00,4.310995719579687346e+01
2.271792437638374684e-01,-1.347850358329530096e-01,-1.737471733953364350e-01,8.542011198066992606e+00,-9.352170658217838550e+00,4.114504305553486319e+01
6.671615728735678097e-01,-1.194347673728225201e-01,-1.810686861495985345e-01,6.752593012438509845e+00,-1.038150000143017593e+01,3.924884129235644536e+01
8.438166325068524598e-01,-1.040817438745317430e-01,-1.885940207985035977e-01,5.039183711051641090e+00,-1.103727347250383417e+01,3.750105425140642268e+01
5.008024682042622189e-01,-8.872052601962977791e-02,-1.962961873720261152e-01,3.431537992696093387e+00,-1.140567631599384768e+01,3.594471264755077300e+01
9.499975529701684129e-01,-7.334504416802704874e-02,-2.041542153379944102e-01,1.947816561827099280e+00,-1.156424538574514571e+01,3.459467704513332365e+01
1.805083688192697933e-01,-5.794935296768782135e-02,-2.121537911525567810e-01,5.966103670698745809e-01,-1.157705514357181187e+01,3.344678672146574883e+01
5.621153709008097632e-01,-4.252841324370008891e-02,-2.202876553598720477e-01,-6.207561839942941084e-01,-1.149378068638854344e+01,3.248569100841631041e+01
9.353383866518483192e-01,-2.707886639038595625e-02,-2.285557218933642054e-01,-1.708058634233719175e+00,-1.135099767519503722e+01,3.169064598360734664e+01
2.298258586079900689e-01,-1.159976707501076537e-02,-2.369649020656022231e-01,-2.672352538329850979e+00,-1.117444930106108103e+01,3.103933815108737804e+01
6.726225466277427900e-01,3.906756939257410507e-03,-2.455286381552613528e-01,-3.522562214602974251e+00,-1.098148297782145910e+01,3.051013968213916527e+01
8.367655343038604698e-01,1.943494026486218204e-02,-2.542661707192245268e-01,-4.268454290924823091e+00,-1.078324691606645480e+01,3.008326382679630839e+01
5.190381046391344677e-01,3.497492671445690676e-02,-2.632015852649075005e-01,-4.919933553438986529e+00,-1.058649128269961892e+01,2.974122114622550939e+01
9.486226921726476080e-01,5.051242841996509553e-02,-2.723626917128503244e-01,-5.486589326365050034e+00,-1.039495944645989844e+01,2.946887111500510770e+01
1.852031842575102838e-01,6.602849039495252426e-02,-2.817798004151979008e-01,-5.977426338374534964e+00,-1.021041892618137048e+01,2.925326505783736408e+01
5.734312662338781896e-01,8.149934065129928185e-02,-2.914844532752949302e-01,-6.400725597155218161e+00,-1.003340174126274142e+01,2.908340074889678561e+01
9.295098267292992711e-01,9.689629844108318957e-02,-3.015081616997861147e-01,-6.763993211565970221e+00,-9.863722214795705767e+00,2.894995696444212996e+01
2.489809732232758088e-01,1.121857062845655756e-01,-3.118811870604891179e-01,-7.073966111888943864e+00,-9.700829968060084241e+00,2.884504311321696335e+01
7.105599031450515746e-01,1.273288477880966663e-01,-3.226313800072659332e-01,-7.336652497506057635e+00,-9.544043604919664858e+00,2.876197923790000388e+01
7.815252033126767195e-01,1.422818120786796536e-01,-3.337830729554717712e-01,-7.557391608247418624e+00,-9.392699400082600292e+00,2.869511056512861558e+01
6.488255276190728615e-01,1.569952662112845398e-01,-3.453559964973865193e-01,-7.740922387430936524e+00,-9.246240178564702816e+00,2.863965504260638184e+01
8.658336568498374852e-01,1.714140992440692790e-01,-3.573641657606082545e-01,-7.891454166544312976e+00,-9.104262576383607808e+00,2.859157971859821856e+01
4.414297949603263049e-01,1.854769049483344645e-01,-3.698146607129016994e-01,-8.012735007528242193e+00,-8.966535708268022375e+00,2.854750099592036250e+01
9.369642181101202061e-01,1.991152715364389314e-01,-3.827061888199069228e-01,-8.108115077602219500e+00,-8.833000547218665233e+00,2.850460389001807826e+01
2.244366339473629068e-01,2.122528593180941503e-01,-3.960272994316813011e-01,-8.180603624563863363e+00,-8.703756677657755958e+00,2.846057595344501934e+01
6.614463589010132205e-01,2.248042547898673471e-01,-4.097540633697073220e-01,-8.232918929873251912e+00,-8.579041217739785452e+00,2.841355222701233174e+01
8.509532781508998278e-01,2.366736136374444355e-01,-4.238469927849263796e-01,-8.267531158659904733e+00,-8.459203385979776613e+00,2.836206829753484016e+01
4.819608269095210784e-01,2.477531668882443638e-01,-4.382469236928566714e-01,-8.286698381391891743e+00,-8.344677242805657258e+00,2.830501921174987601e+01
9.487634352900047308e-01,2.579217458996006518e-01,-4.528695211755951466e-01,-8.292496267533268295e+00,-8.235954448294588559e+00,2.824162258338446208e+01
1.847232407575122026e-01,2.670436744582975197e-01,-4.675980732823962205e-01,-8.286842085609400499e+00,-8.133558360102968621e+00,2.817138472430616858e+01
5.722821473099066747e-01,2.749686844339185865e-01,-4.822743639845439301e-01,-8.271513713058757489e+00,-8.038020395039829680e+00,2.809406903095153751e+01
9.301461064850218285e-01,2.815340033664028296e-01,-4.966878364333470741e-01,-8.248164381256865241e+00,-7.949859258294533326e+00,2.800966616913023799e+01
2.469024428879497690e-01,2.865704395543358651e-01,-5.105643091829848990e-01,-8.218333868960632671e+00,-7.869563384192355571e+00,2.791836583210223566e+01
7.065781810188672685e-01,2.899149172419156484e-01,-5.235575366348247384e-01,-8.183456820483804961e+00,-7.797576718819418495e+00,2.782053000830247314e+01
7.878367294823571676e-01,2.914317735220049999e-01,-5.352500050680281118e-01,-8.144868810317365870e+00,-7.734287800907517330e+00,2.771666779680973036e+01
6.351700652114212753e-01,2.910428096739587911e-01,-5.451722014295399266e-01,-8.103810709376380927e+00,-7.680021959145671318e+00,2.760741186146511339e+01
8.805704031888124117e-01,2.887603364419737417e-01,-5.528483544835395280e-01,-8.061431834353310677e+00,-7.635036339168546071e+00,2.749349662912754511e+01
3.996314392234780466e-01,2.847099618517175967e-01,-5.578662166142199785e-01,-8.018792284834834305e+00,-7.599517399758445535e+00,2.737573832403889185e+01
9.117193776290685170e-01,2.791277614833060361e-01,-5.599502391768780285e-01,-7.976864796327195251e+00,-7.573580472870011349e+00,2.725501689787328630e+01
3.058511855219833708e-01,2.723268999026263182e-01,-5.590063030359300189e-01,-7.936536363981477216e+00,-7.557270962953443139e+00,2.713225987176888410e+01
8.067637037797664723e-01,2.646465743437391716e-01,-5.551180310840954091e-01,-7.898609823878674163e+00,-7.550566764145830945e+00,2.700842805908822086e+01
5.924049141646148264e-01,2.564050207293607220e-01,-5.485023980458939574e-01,-7.863805517905389841e+00,-7.553381495240055088e+00,2.688450309094367796e+01
9.175530609852746711e-01,2.478710911153352570e-01,-5.394504257935792690e-01,-7.832763115638856632e+00,-7.565568187774089459e+00,2.676147662431934293e+01
2.874678767949444547e-01,2.392555801066930943e-01,-5.282757680140858225e-01,-7.806043622852380182e+00,-7.586923108045228403e+00,2.664034107724922151e+01
7.783543671026140753e-01,2.307155829950693626e-01,-5.152806656270508823e-01,-7.784131571371665004e+00,-7.617189445596706854e+00,2.652208170816526334e+01
6.555716159966320511e-01,2.223644917284227085e-01,-5.007382595289237015e-01,-7.767437358794168745e+00,-7.656060655494524525e+00,2.640766983749437813e+01
8.580303947255464303e-01,2.142828161141544785e-01,-4.848862478141572896e-01,-7.756299688464204145e+00,-7.703183296857389450e+00,2.629805699849522682e+01
4.628940985201437930e-01,2.065276305597718853e-01,-4.679270224257727206e-01,-7.750988049303522587e+00,-7.758159263612368406e+00,2.619416980040133680e+01
